,Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh",date,Year_x,Year_y,CO2_Coef_World,month,CO2_Coef_China,China_%hashrate,rest_%hashrate,intensity,MAX,MIN,GUESS,MAX_CO2,MIN_CO2,GUESS_CO2
595,1330819200.0,2012-03-04,0.0298199790650057,0.0004487164023714,0.0087454044177303,0.2614019364838401,0.0039334479831879,0.0766622151258243,2012-03-04,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2614019364838401,0.0039334479831879,0.0766622151258243,0.07673887734095014,0.0016099065176423105,0.047028737505629796
596,1330905600.0,2012-03-05,0.0299247478346057,0.0004502929113714,0.0087761303031678,0.2623203395181536,0.0039472676610819,0.0769315582375694,2012-03-05,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2623203395181536,0.0039472676610819,0.0769315582375694,0.07700848979580698,0.0016155627229889576,0.047193967097292656
597,1330992000.0,2012-03-06,0.02961481204512,0.0004456291498,0.0086852344035875,0.2596034423875218,0.0039063851271468,0.076134764781848,2012-03-06,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2596034423875218,0.0039063851271468,0.076134764781848,0.07621089954662985,0.001598830060418808,0.046705171016800814
598,1331078400.0,2012-03-07,0.0292904865269485,0.0004407488586571,0.0085901183804267,0.2567604048952311,0.0038636044949885,0.0753009777228212,2012-03-07,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2567604048952311,0.0038636044949885,0.0753009777228212,0.075376278700544,0.0015813205321792449,0.04619368106480549
599,1331164800.0,2012-03-08,0.0298173814922057,0.0004486773153714,0.0087446426189178,0.2613791661606752,0.0039331053465459,0.0766555371974339,2012-03-08,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2613791661606752,0.0039331053465459,0.0766555371974339,0.07673219273463133,0.001609766281146112,0.0470246409041836
600,1331251200.0,2012-03-09,0.0309892166755199,0.0004663105158,0.0090883106197125,0.2716514733776082,0.0040876779815028,0.0796681308923997,2012-03-09,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2716514733776082,0.0040876779815028,0.0796681308923997,0.0797477990232921,0.0016730307487403937,0.048872728359772084
601,1331337600.0,2012-03-10,0.0325846953668571,0.0004903184957142,0.0095562219608035,0.2856374395858697,0.0042981319334314,0.0837698417084041,2012-03-10,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2856374395858697,0.0042981319334314,0.0837698417084041,0.0838536115501125,0.001759166675876486,0.05138893899852382
602,1331424000.0,2012-03-11,0.0324926423345828,0.0004889333268857,0.0095292252619339,0.2848305027049533,0.0042859895434801,0.0835331886461128,2012-03-11,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2848305027049533,0.0042859895434801,0.0835331886461128,0.0836167218347589,0.001754196961568369,0.05124376324632133
603,1331510400.0,2012-03-12,0.0331369640829257,0.0004986287641714,0.0097181876435678,0.2904786271509268,0.0043709797467267,0.0851896328835158,2012-03-12,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2904786271509268,0.0043709797467267,0.0851896328835158,0.08527482251639933,0.0017889822905538318,0.052259915481235
604,1331596800.0,2012-03-13,0.0338426380269257,0.0005092473991714,0.0099251429876303,0.2966645649440308,0.0044640627011367,0.0870038034295677,2012-03-13,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2966645649440308,0.0044640627011367,0.0870038034295677,0.08709080723299728,0.001827079872020922,0.053372825540782445
