,Timestamp,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh",Date and Time,Global emissions,GUESS,MAX_CO2,MIN_CO2,GUESS_CO2,intensity
4283,1649462400,41.293197276,6.151531033571429,15.020270835217032,361.976167321416,53.92432104028715,131.6676941415125,2022-04-09,66.71751659747187,131.6676941415125,131.79936183565403,2.7650215769717623,66.71751659747187,506.71136175412835
4284,1649548800,41.33382666,6.157583675,15.035049646057692,362.33232450156,53.97737849505,131.79724519734174,2022-04-10,66.78316158938779,131.79724519734174,131.92904244253907,2.7677421491441763,66.78316158938779,506.71136175412835
4285,1649635200,40.481152464,6.030559077142857,14.724892084934066,354.857782499424,52.86388087023429,129.078404016532,2022-04-11,65.40549387226648,129.078404016532,129.20748242054853,2.710646484347172,65.40549387226648,506.71136175412835
4286,1649721600,40.70646900342857,6.0789504135714285,14.775699124246284,356.83290728405484,53.28807932536714,129.5237785231429,2022-04-12,65.63117019500187,129.5237785231429,129.65330230166606,2.719999348986001,65.63117019500187,506.71136175412835
4287,1649808000,39.26739360514286,6.018466563571429,14.503963116013423,344.21797234268234,52.75787789626714,127.14174067497368,2022-04-13,64.42416455320615,127.14174067497368,127.26888241564866,2.6699765541744473,64.42416455320615,506.71136175412835
4288,1649894400,38.20920350228572,6.011205096428571,14.365017306586171,334.9418779010366,52.69422387529285,125.9237417095344,2022-04-14,63.8069906388133,125.9237417095344,126.04966545124392,2.644398575900222,63.8069906388133,506.71136175412835
4289,1649980800,37.95146463257142,6.144299361428572,14.55176311160903,332.68253896912114,53.86092820228286,127.56075543636476,2022-04-15,64.63648409354572,127.56075543636476,127.68831619180112,2.67877586416366,64.63648409354572,506.71136175412835
4290,1650067200,36.134950933714286,6.019130566428572,14.12890210681046,316.75897988493944,52.763698545312856,123.85395586830047,2022-04-16,62.75820663666225,123.85395586830047,123.97780982416879,2.60093307323431,62.75820663666225,506.71136175412835
4291,1650153600,35.86321136742857,6.157736906428572,14.322982507471448,314.37691084687884,53.978721721752855,125.5552646604947,2022-04-17,63.620279131519254,125.5552646604947,125.6808199251552,2.6366605578703886,63.620279131519254,506.71136175412835
4292,1650240000,34.69636780457143,6.129350784285714,14.13643697446958,304.1483601748731,53.729888975048574,123.92000651820034,2022-04-18,62.79167525141776,123.92000651820034,124.04392652471853,2.602320136882207,62.79167525141776,506.71136175412835
4293,1650326400,32.651335872,5.944460040000001,13.64385157344,286.221610253952,52.10913671064,119.60200289277503,2022-04-19,60.60369375431923,119.60200289277503,119.72160489566781,2.511642060748276,60.60369375431923,506.71136175412835
4294,1650412800,33.248633513142856,6.053203277142857,13.89344137254857,291.4575213762103,53.062379927434286,121.78990707176078,2022-04-20,61.71232966024065,121.78990707176078,121.91169697883254,2.557588048506976,61.71232966024065,506.71136175412835
4295,1650499200,34.247519598857146,6.235059187857142,14.31084094069143,300.2137568035817,54.65652884075571,125.44883168610106,2022-04-21,63.56634833412871,125.44883168610106,125.57428051778716,2.634425465408122,63.56634833412871,506.71136175412835
4296,1650585600,33.49301868,6.097695725,13.9955613886,293.59980174888,53.45240072535,122.6850911324676,2022-04-22,62.165929594661996,122.6850911324676,122.80777622360007,2.57638691378182,62.165929594661996,506.71136175412835
4297,1650672000,34.44432762857143,6.2708898035714284,14.393080134714284,301.9389759920571,54.97062001810714,126.16974046090544,2022-04-23,63.93164100111034,126.16974046090544,126.29591020136634,2.649564549679014,63.93164100111034,506.71136175412835
4298,1650758400,34.64113565828571,6.306720419285713,14.47531932873714,303.6641951805326,55.28471119545857,126.8906492357098,2022-04-24,64.29693366809195,126.8906492357098,127.01753988494552,2.6647036339499057,64.29693366809195,506.71136175412835
4299,1650844800,35.55964326857143,6.473942728571429,14.859131542514287,311.7158328922971,56.75058195865714,130.25514710168025,2022-04-25,66.0017629633767,130.25514710168025,130.38540224878193,2.735358089135285,66.0017629633767,506.71136175412835
4300,1650931200,36.08451143999999,6.569499549999999,15.0784555988,316.31682728304,57.5882330553,132.1777417790808,2022-04-26,66.97596353046357,132.1777417790808,132.3099195208599,2.775732577360697,66.97596353046357,506.71136175412835
4301,1651017600,36.52921155085714,6.650461077857143,15.264280225731428,320.21506845481366,58.29794180849572,133.80668045876172,2022-04-27,67.80136526705867,133.80668045876172,133.9404871392205,2.809940289633996,67.80136526705867,506.71136175412835
4302,1651104000,35.55608959542857,6.473295751428572,14.857646586765712,311.68468139352683,56.74491055702286,130.24212997958824,2022-04-28,65.99516703971534,130.24212997958824,130.37237210956783,2.735084729571353,65.99516703971534,506.71136175412835
4303,1651190400,36.321578845714285,6.612659735714286,15.177517778342857,318.3949601615314,57.96657524327144,133.0461208449535,2022-04-29,67.41598106945071,133.0461208449535,133.17916696579843,2.7939685377440235,67.41598106945071,506.71136175412835
4304,1651276800,36.16856048571429,6.584801410714285,15.113576756142855,317.0536012177714,57.72236916632143,132.48561384434828,2022-04-30,67.13196580390131,132.48561384434828,132.61809945819263,2.782197890731314,67.13196580390131,506.71136175412835
4305,1651363200,36.341778672,6.544961455714287,15.159536550888069,318.572031838752,57.37313212079143,132.8884974050848,2022-05-01,67.33611148159046,132.8884974050848,133.02138590248987,2.790658445506781,67.33611148159046,506.71136175412835
4306,1651449600,36.56783436685714,6.517732937857142,15.228682842785547,320.5536360598697,57.13444693325572,133.4946337998581,2022-05-02,67.64324767959478,133.4946337998581,133.62812843365796,2.80338730979702,67.64324767959478,506.71136175412835
4307,1651536000,37.16929354628572,6.563123925,15.456279292789915,325.82602722674056,57.53234432655,135.4897442805964,2022-05-03,68.65419282813963,135.4897442805964,135.625234024877,2.8452846298925243,68.65419282813963,506.71136175412835
4308,1651622400,36.53147935542857,6.3846039,15.16665955839664,320.2349480296868,55.9674377874,132.95093768890496,2022-05-04,67.36775068283329,132.95093768890496,133.08388862659385,2.791969691467004,67.36775068283329,506.71136175412835
4309,1651708800,37.39714945714286,6.475104877857143,15.50355296458017,327.82341214131424,56.76076935929572,135.90414528750975,2022-05-05,68.86417452666497,135.90414528750975,136.04004943279728,2.853987051037705,68.86417452666497,506.71136175412835
4310,1651795200,37.120126608,6.363979844285715,15.36532824785311,325.395029845728,55.78664731500857,134.69246742068034,2022-05-06,68.2502035847565,134.69246742068034,134.82715988810102,2.828541815834287,68.2502035847565,506.71136175412835
4311,1651881600,36.87775207200001,6.258735175,15.241423536705884,323.2703746631519,54.86407254405,133.60631872276377,2022-05-07,67.69983969896772,133.60631872276377,133.73992504148654,2.8057326931780397,67.69983969896772,506.71136175412835
4312,1651968000,36.462229488,6.188214450000001,15.069689758588238,319.627903691808,54.2458878687,132.10090042378448,2022-05-08,66.93702714268234,132.10090042378448,132.23300132420826,2.774118908899474,66.93702714268234,506.71136175412835
4313,1652054400,35.883751556571426,6.158832467857144,14.944104291810758,314.5569661449052,53.988325413235714,131.0000182220131,2022-05-09,66.37919762309188,131.0000182220131,131.1310182402351,2.751000382662275,66.37919762309188,506.71136175412835
4314,1652140800,35.600040860571426,6.178763014285715,14.939166777080674,312.0699581837691,54.163036583228575,130.9567359678892,2022-05-10,66.35726601316497,130.9567359678892,131.08769270385707,2.750091455325673,66.35726601316497,506.71136175412835
4315,1652227200,35.41315865828572,6.214549117857144,14.973294893428235,310.43174879853257,54.47673756713572,131.25590303579193,2022-05-11,66.50885736553396,131.25590303579193,131.38715893882772,2.7563739637516305,66.50885736553396,506.71136175412835
4316,1652313600,33.72836161885714,6.124050232142857,14.65909741823736,295.6628179509017,53.683424334964286,128.50164796826868,2022-05-12,65.11324502965104,128.50164796826868,128.63014961623696,2.6985346073336425,65.11324502965104,506.71136175412835
4317,1652400000,33.03540462685714,6.226492367857142,14.802941432047684,289.5883569590297,54.58143209663571,129.76258459333,2022-05-13,65.75217594402152,129.76258459333,129.8923471779233,2.72501427645993,65.75217594402152,506.71136175412835
4318,1652486400,32.00211941314286,6.255251396428572,14.774994289257767,280.53057877561025,54.833533741092864,129.51759993963358,2022-05-14,65.62803943653815,129.51759993963358,129.64711753957323,2.719869598732305,65.62803943653815,506.71136175412835
4319,1652572800,30.02529465257143,6.096370460714286,14.303305177533876,263.2017329244411,53.44078345862143,125.38277318626196,2022-05-15,63.532875741719806,125.38277318626196,125.50815595944822,2.633038236911501,63.532875741719806,506.71136175412835
4320,1652659200,29.620998774857146,6.1963803,14.486920896368977,259.6576752603977,54.3174697098,126.99234857757048,2022-05-16,64.34846588009569,126.99234857757048,127.11934092614804,2.66683932012898,64.34846588009569,506.71136175412835
4321,1652745600,28.79578909542857,6.201058403571429,14.44963473597061,252.42388721052689,54.358477965707145,126.66549809551836,2022-05-17,64.18284702724506,126.66549809551836,126.79216359361388,2.659975460005885,64.18284702724506,506.71136175412835
4322,1652832000,27.650973068571428,6.133251692857144,14.24441199387755,242.38842991909715,53.76408433958572,124.86651553833062,2022-05-18,63.271282125920536,124.86651553833062,124.99138205386893,2.622196826304943,63.271282125920536,506.71136175412835
4323,1652918400,27.28969548,6.05311685,14.05829967142857,239.22147057768,53.0616223071,123.23505491974284,2022-05-19,62.44460249422769,123.23505491974284,123.3582899746626,2.5879361533145997,62.44460249422769,506.71136175412835
4324,1653004800,26.622737982857146,5.905179264285715,13.71471619795918,233.3749211577257,51.764801430728575,120.2232021913102,2022-05-20,60.91846249680069,120.2232021913102,120.3434253935015,2.524687246017514,60.91846249680069,506.71136175412835
4325,1653091200,26.455998608571427,5.868194867857143,13.628820329591836,231.91328380273717,51.440596211635714,119.47023900920205,2022-05-21,60.536927497443955,119.47023900920205,119.58970924821125,2.5088750191932427,60.536927497443955,506.71136175412835
4326,1653177600,26.314665617142857,5.868194867857143,13.600460176524235,230.67435879987428,51.44059621163571,119.22163390741144,2022-05-22,60.410956467776614,119.22163390741144,119.34085554131885,2.50365431205564,60.410956467776614,506.71136175412835
4327,1653264000,26.01815129142857,5.843538603571429,13.506002620911987,228.07511422066287,51.22445939890714,118.39361897491447,2022-05-23,59.99139189377832,118.39361897491447,118.5120125938894,2.486265998473204,59.99139189377832,506.71136175412835
4328,1653350400,25.12879910571429,5.6771068357142855,13.091571373080356,220.27905296069144,49.76551852187144,114.76071465642242,2022-05-24,58.15055799943276,114.76071465642242,114.87547537107885,2.409975007784871,58.15055799943276,506.71136175412835
4329,1653436800,25.167210222857143,5.72192775,13.16282750104592,220.6157648135657,50.1584186565,115.38534587416852,2022-05-25,58.467065734371026,115.38534587416852,115.50073122004268,2.423092263357539,58.467065734371026,506.71136175412835
4330,1653523200,25.369214374285715,5.801395992857144,13.31603457958546,222.38653320498855,50.85503727338571,116.72835912464612,2022-05-26,59.14758580737437,116.72835912464612,116.84508748377077,2.4512955416175686,59.14758580737437,506.71136175412835
4331,1653609600,25.328056294285712,5.826191132142857,13.342931034489794,222.02574147570857,51.07239146436429,116.96413344833752,2022-05-27,59.2670553359987,116.96413344833752,117.08109758178585,2.456246802415088,59.2670553359987,506.71136175412835
4332,1653696000,25.347137142857143,5.866806117857143,13.404345017544642,222.1930041942857,51.42842242913572,117.50248842379632,2022-05-28,59.53984591872054,117.50248842379632,117.61999091222013,2.467552256899723,59.53984591872054,506.71136175412835
4333,1653782400,25.89430285714285,5.993452182142858,13.693703061205357,226.98945884571427,52.53860182866429,120.03900103452617,2022-05-29,60.82512567780997,120.03900103452617,120.1590400355607,2.5208190217250492,60.82512567780997,506.71136175412835
4334,1653868800,25.556862857142857,5.915348882142857,13.515254419955358,224.0314598057143,51.85394830086428,118.47472024532864,2022-05-30,60.03248682894987,118.47472024532864,118.59319496557397,2.4879691251519014,60.03248682894987,506.71136175412835
4335,1653955200,26.080851428571428,6.036630403571428,13.792355678258929,228.6247436228571,52.91710211770714,120.90378987561778,2022-05-31,61.263324009109276,120.90378987561778,121.0246936654934,2.5389795873879737,61.263324009109276,506.71136175412835
4336,1654041600,25.783577142857144,5.967823792857142,13.635147900982142,226.0188372342857,52.31394336818572,119.52570650000948,2022-06-01,60.565033505244074,119.52570650000948,119.64523220650949,2.5100398365001992,60.565033505244074,506.71136175412835
4337,1654128000,25.51447296,5.873472117857142,13.447374209177296,223.65986996736,51.48685658513572,117.87968231764818,2022-06-02,59.73097435031955,117.87968231764818,117.99756199996582,2.4754733286706117,59.73097435031955,506.71136175412835
4338,1654214400,25.800346697142857,5.902957264285713,13.546543142028062,226.16583914715423,51.74532337872857,118.74899718301798,2022-06-03,60.17146606954419,118.74899718301798,118.867746180201,2.4937289408433774,60.17146606954419,506.71136175412835
4339,1654300800,25.725095734285716,5.849883207142858,13.456193097748724,225.50618920674856,51.28007619381429,117.95698869486532,2022-06-04,59.77014636999153,117.95698869486532,118.07494568356017,2.4770967625921716,59.77014636999153,506.71136175412835
4340,1654387200,25.810465294285716,5.8321905321428575,13.44823829797194,226.25453876970852,51.12498220476429,117.887256920022,2022-06-05,59.73481248740313,117.887256920022,118.00514417694203,2.4756323953204618,59.73481248740313,506.71136175412835
4341,1654473600,25.87479384,5.808601621428572,13.42770150197704,226.81844280144,50.91820181344286,117.70723136633072,2022-06-06,59.643591493941685,117.70723136633072,117.82493859769704,2.471851858692945,59.643591493941685,506.71136175412835
4342,1654560000,26.461993628571427,5.902957264285715,13.679310502729592,231.96583614805715,51.74532337872857,119.9128358669276,2022-06-07,60.76119635393017,119.9128358669276,120.03274870279454,2.5181695532054795,60.76119635393017,506.71136175412835
4343,1654646400,27.764350834285715,6.158399971428572,14.302818604081631,243.38229941334856,53.98453414954286,125.37850788337958,2022-06-08,63.53071446428798,125.37850788337958,125.50388639126295,2.632948665550971,63.53071446428798,506.71136175412835
4344,1654732800,28.372759037142856,6.293350760714286,14.616240380612243,248.7156057195943,55.16751276842143,128.12596317644693,2022-06-09,64.92288127719672,128.12596317644693,128.25408913962337,2.6906452267053855,64.92288127719672,506.71136175412835
4345,1654819200,28.529534477142857,6.328125060714286,14.697003323469389,250.0898992266343,55.47234428222144,128.83393113353264,2022-06-10,65.28161668480992,128.83393113353264,128.96276506466617,2.7055125538041858,65.28161668480992,506.71136175412835
4346,1654905600,28.98116724,6.4283015500000005,14.929662157142856,254.04891202584,56.3504913873,130.87341846951426,2022-06-11,66.31504809010546,130.87341846951426,131.00429188798378,2.7483417878598,66.31504809010546,506.71136175412835
4347,1654992000,28.51962420857143,6.325926867857143,14.691898043877552,250.00302581233717,55.45307492363572,128.7891782526306,2022-06-12,65.25893989158561,128.7891782526306,128.9179674308832,2.704572743305242,65.25893989158561,506.71136175412835
4348,1655078400,27.96399852,6.235800960714286,14.452621813577805,245.13241102632,54.66303122162143,126.69168281782304,2022-06-13,64.19611512354122,126.69168281782304,126.81837450064086,2.6605253391742836,64.19611512354122,506.71136175412835
4349,1655164800,27.424815874285716,6.152559285714287,14.226405753494898,240.40593595398852,53.93333469857144,124.70867283513628,2022-06-14,63.19130143484198,124.70867283513628,124.83338150797141,2.618882129537862,63.19130143484198,506.71136175412835
4350,1655251200,26.84999825828572,6.080689489285715,13.98718377099164,235.36708473213253,53.30332406307856,122.61165293651273,2022-06-15,62.12871762638493,122.61165293651273,122.73426458944924,2.574844711666767,62.12871762638493,506.71136175412835
4351,1655337600,25.866471838285715,5.919411967857143,13.423345004022252,226.7454921344126,51.88956531023571,117.66904230525908,2022-06-16,59.62424066280197,117.66904230525908,117.78671134756435,2.4710498884104406,59.62424066280197,506.71136175412835
4352,1655424000,24.535849537714288,5.686459075,12.654961039973273,215.08125704760343,49.84750025145,110.93338847640572,2022-06-17,56.211208338879274,110.93338847640572,111.04432186488214,2.3296011580045204,56.211208338879274,506.71136175412835
4353,1655510400,23.810710880571428,5.698406292857143,12.268942826444274,208.72469157908915,49.95222956318571,107.5495528166105,2022-06-18,54.49658036375226,107.5495528166105,107.65710236942711,2.2585406091488207,54.49658036375226,506.71136175412835
4354,1655596800,23.30813206628571,5.734243978571428,11.999413870232134,204.31908569306057,50.266382716157146,105.1868619864549,2022-06-19,53.29937807580012,105.1868619864549,105.29204884844134,2.2089241017155525,53.29937807580012,506.71136175412835
4355,1655683200,22.771358352,5.728272353571429,11.665394654445947,199.613727313632,50.21403545140714,102.2588495408732,2022-06-20,51.81572090226638,102.2588495408732,102.36110839041407,2.1474358403583373,51.81572090226638,506.71136175412835
4356,1655769600,22.100390352,5.752166789285714,11.319895164523896,193.732021825632,50.423494074878576,99.23020101221644,2022-06-21,50.281070282036076,99.23020101221644,99.32943121322866,2.0838342212565455,50.281070282036076,506.71136175412835
4357,1655856000,20.556041619428573,5.532772064285714,10.511632782550594,180.19426083591088,48.500279915528566,92.1449729718385,2022-06-22,46.690904733357634,92.1449729718385,92.23711794481035,1.9350444324086085,46.690904733357634,506.71136175412835
4358,1655942400,20.46640496742857,5.708508457142857,10.646984277535289,179.40850594447883,50.04078513531429,93.33146417687432,2022-06-23,47.29211330757063,93.33146417687432,93.42479564105119,1.9599607477143606,47.29211330757063,506.71136175412835
4359,1656028800,20.264399209714288,5.815799314285714,10.731370558635287,177.63772347235542,50.981296789028576,94.07119431699694,2022-06-24,47.66694297420274,94.07119431699694,94.16526551131393,1.9754950806569356,47.66694297420274,506.71136175412835
4360,1656115200,19.682135969142852,5.764693314285715,10.567415111046945,172.53360390550628,50.53330159302857,92.63396086343748,2022-06-25,46.93868045379104,92.63396086343748,92.72659482430092,1.9453131781321873,46.93868045379104,506.71136175412835
4361,1656201600,19.35991878514286,5.775148617857143,10.524949723238672,169.70904807056226,50.62495278413571,92.2617092739102,2022-06-26,46.750056343946525,92.2617092739102,92.35397098318411,1.9374958947521144,46.750056343946525,506.71136175412835
4362,1656288000,18.691991928,5.779910046428571,10.44652705307154,163.85400124084802,50.66669146699286,91.57425614722511,2022-06-27,46.4017160339818,91.57425614722511,91.66583040337234,1.9230593790917272,46.4017160339818,506.71136175412835
4363,1656374400,17.986562499428572,5.735477982142858,10.305303325745893,157.67020686999086,50.277199991464286,90.33628895348848,2022-06-28,45.77442399143657,90.33628895348848,90.42662524244197,1.8970620680232582,45.77442399143657,506.71136175412835
4364,1656460800,17.81166849942857,5.850010178571429,10.454253714524487,156.13708606599087,51.28118922535714,91.64198806152169,2022-06-29,46.43603656450922,91.64198806152169,91.7336300495832,1.9244817492919553,46.43603656450922,506.71136175412835
4365,1656547200,17.754024694285715,5.960828460714285,10.620974699937756,155.6317804701086,52.25262228662143,93.10346421965438,2022-06-30,47.17658313876784,93.10346421965438,93.19656768387405,1.9551727486127422,47.17658313876784,506.71136175412835
4366,1656633600,17.522885861142857,5.819470736428571,10.600935023625723,153.6056174587783,51.01348047553285,92.92779641710312,2022-07-01,47.087570267320736,92.92779641710312,93.02072421352023,1.9514837247591654,47.087570267320736,506.71136175412835
4367,1656720000,16.943531101714285,5.568037079999999,10.389619844300537,148.5269936376274,48.80941304328,91.07540755513853,2022-07-02,46.148943784576474,91.07540755513853,91.16648296269365,1.912583558657909,46.148943784576474,506.71136175412835
4368,1656806400,16.887100285714286,5.469944653571429,10.484277199044898,148.03232110457142,47.949534833207146,91.9051739268276,2022-07-03,46.56939583271282,91.9051739268276,91.99707910075443,1.9300086524633797,46.56939583271282,506.71136175412835
4369,1656892800,17.001760285714287,5.328799029285714,10.50653775246015,149.03743066457142,46.712252290718574,92.10030993806568,2022-07-04,46.66827346669454,92.10030993806568,92.19241024800374,1.9341065086993792,46.66827346669454,506.71136175412835
4370,1656979200,16.54314257142857,5.015329225,10.176549918965843,145.01718778114284,43.96437598635,89.2076365896546,2022-07-05,45.202523015211284,89.2076365896546,89.29684422624425,1.8733603683827467,45.202523015211284,506.71136175412835
4371,1657065600,16.14912,4.713479542857144,9.884112707230935,141.56318592,41.3183616726857,86.64413199158638,2022-07-06,43.90356610946117,86.64413199158638,86.73077612357797,1.819526771823314,43.90356610946117,506.71136175412835
4372,1657152000,15.883507714285711,4.421927820714286,9.662810156586469,139.23482862342854,38.76261927638142,84.70419383263697,2022-07-07,42.920577403221124,84.70419383263697,84.78889802646961,1.7787880704853765,42.920577403221124,506.71136175412835
4373,1657238400,16.078608,4.4762432400000005,9.781500376421052,140.94507772799997,39.23874824183999,85.74463229970695,2022-07-08,43.447779395691526,85.74463229970695,85.83037693200666,1.800637278293846,43.447779395691526,506.71136175412835
4374,1657324800,15.982110857142857,4.449378682857143,9.7227958642406,140.09918377371426,39.00325353392571,85.23002854593312,2022-07-09,43.18702382685301,85.23002854593312,85.31525857447905,1.7898305994645956,43.18702382685301,506.71136175412835
4375,1657411200,15.913983428571424,4.430412181428571,9.681350207488723,139.50197873485712,38.83699318240285,84.86671591884614,2022-07-10,43.00292919083929,84.86671591884614,84.95158263476499,1.782201034295769,43.00292919083929,506.71136175412835
4376,1657497600,15.557958,4.331295615,9.464760384315792,136.381059828,37.96813736109,82.96808952891222,2022-07-11,42.040873627333546,82.96808952891222,83.05105761844112,1.7423298801071565,42.040873627333546,506.71136175412835
4377,1657584000,16.06356514285714,4.472055347142857,9.772348980180452,140.8132120422857,39.202037173054286,85.66441116026184,2022-07-12,43.40713043288182,85.66441116026184,85.75007557142212,1.7989526343654985,43.40713043288182,506.71136175412835
4378,1657670400,15.760601999999995,4.387711185,9.588039859894735,138.157437132,38.46267624771,84.04875741183727,2022-07-13,42.58846032189445,84.04875741183727,84.13280616924911,1.7650239056485826,42.58846032189445,506.71136175412835
